datasets,llm,labels,higher,lower
essays,gemini,CON,0.11555555555555555,0.08
essays,gemini,CON,0.020618556701030927,0.030927835051546393
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.09795918367346938,0.08571428571428572
essays,gemini,CON,0.10084033613445378,0.09663865546218488
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.09126984126984126,0.11507936507936507
essays,gemini,CON,0.1278538812785388,0.0365296803652968
essays,gemini,CON,0.05853658536585366,0.36585365853658536
essays,gemini,CON,0.09777777777777778,0.2311111111111111
essays,gemini,CON,0.04782608695652174,0.3347826086956522
essays,gemini,CON,0.12987012987012986,0.11255411255411256
essays,gemini,CON,0.016129032258064516,0.026881720430107527
essays,gemini,CON,0.09623430962343096,0.08786610878661087
essays,gemini,CON,0.06097560975609756,0.056910569105691054
essays,gemini,CON,0.024509803921568627,0.0
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.02643171806167401,0.0
essays,gemini,CON,0.010416666666666666,0.010416666666666666
essays,gemini,CON,0.07983193277310924,0.15126050420168066
essays,gemini,CON,0.06607929515418502,0.28193832599118945
essays,gemini,CON,0.06302521008403361,0.09243697478991597
essays,gemini,CON,0.060085836909871244,0.012875536480686695
essays,gemini,CON,0.12690355329949238,0.08121827411167512
essays,gemini,CON,0.06278026905829596,0.16143497757847533
essays,gemini,CON,0.22115384615384615,0.07692307692307693
essays,gemini,CON,0.1511111111111111,0.23555555555555555
essays,gemini,CON,0.07725321888412018,0.09012875536480687
essays,gemini,CON,0.2545454545454545,0.07272727272727272
essays,gemini,CON,0.043689320388349516,0.0048543689320388345
essays,gemini,CON,0.07727272727272727,0.04090909090909091
essays,gemini,CON,0.09691629955947137,0.15859030837004406
essays,gemini,CON,0.06276150627615062,0.012552301255230125
essays,gemini,CON,0.08520179372197309,0.013452914798206279
essays,gemini,CON,0.06722689075630252,0.24369747899159663
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.107981220657277,0.27699530516431925
essays,gemini,CON,0.042735042735042736,0.2905982905982906
essays,gemini,CON,0.057692307692307696,0.03365384615384615
essays,gemini,CON,0.02834008097165992,0.3522267206477733
essays,gemini,CON,0.046610169491525424,0.2838983050847458
essays,gemini,CON,0.15319148936170213,0.2170212765957447
essays,gemini,CON,0.18807339449541285,0.22477064220183487
essays,gemini,CON,0.1092436974789916,0.1092436974789916
essays,gemini,CON,0.08641975308641975,0.17695473251028807
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.136,0.16
essays,gemini,CON,0.06334841628959276,0.12217194570135746
essays,gemini,CON,0.041666666666666664,0.009259259259259259
essays,gemini,CON,0.07725321888412018,0.09012875536480687
essays,gemini,CON,0.05660377358490566,0.07075471698113207
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.0,0.0
essays,gemini,CON,0.07211538461538461,0.17307692307692307
essays,gemini,CON,0.06511627906976744,0.17674418604651163
essays,gemini,CON,0.045662100456621,0.228310502283105
essays,gemini,CON,0.01702127659574468,0.06808510638297872
essays,gemini,NEU,0.024,0.132
essays,gemini,NEU,0.10887096774193548,0.10483870967741936
essays,gemini,NEU,0.140625,0.140625
essays,gemini,NEU,0.072,0.176
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.07758620689655173,0.2629310344827586
essays,gemini,NEU,0.09777777777777778,0.13777777777777778
essays,gemini,NEU,0.0782608695652174,0.10434782608695652
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.15637860082304528,0.00411522633744856
essays,gemini,NEU,0.09623430962343096,0.2175732217573222
essays,gemini,NEU,0.058577405857740586,0.11715481171548117
essays,gemini,NEU,0.09333333333333334,0.10666666666666667
essays,gemini,NEU,0.0821917808219178,0.1643835616438356
essays,gemini,NEU,0.14798206278026907,0.2556053811659193
essays,gemini,NEU,0.11442786069651742,0.12935323383084577
essays,gemini,NEU,0.09345794392523364,0.1308411214953271
essays,gemini,NEU,0.14883720930232558,0.16744186046511628
essays,gemini,NEU,0.08943089430894309,0.09349593495934959
essays,gemini,NEU,0.10176991150442478,0.1592920353982301
essays,gemini,NEU,0.1615720524017467,0.09170305676855896
essays,gemini,NEU,0.1848341232227488,0.10426540284360189
essays,gemini,NEU,0.11210762331838565,0.1210762331838565
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.10504201680672269,0.06302521008403361
essays,gemini,NEU,0.09019607843137255,0.16470588235294117
essays,gemini,NEU,0.03070175438596491,0.10964912280701754
essays,gemini,NEU,0.05405405405405406,0.010810810810810811
essays,gemini,NEU,0.06691449814126393,0.16356877323420074
essays,gemini,NEU,0.08016877637130802,0.25738396624472576
essays,gemini,NEU,0.11894273127753303,0.13215859030837004
essays,gemini,NEU,0.15918367346938775,0.23265306122448978
essays,gemini,NEU,0.10548523206751055,0.0970464135021097
essays,gemini,NEU,0.24663677130044842,0.1031390134529148
essays,gemini,NEU,0.11646586345381527,0.17670682730923695
essays,gemini,NEU,0.11555555555555555,0.07111111111111111
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.1125,0.058333333333333334
essays,gemini,NEU,0.08713692946058091,0.24481327800829875
essays,gemini,NEU,0.08018867924528301,0.12735849056603774
essays,gemini,NEU,0.13656387665198239,0.15418502202643172
essays,gemini,NEU,0.06422018348623854,0.14220183486238533
essays,gemini,NEU,0.0784313725490196,0.049019607843137254
essays,gemini,NEU,0.0794979079497908,0.09623430962343096
essays,gemini,NEU,0.12987012987012986,0.10822510822510822
essays,gemini,NEU,0.15,0.11666666666666667
essays,gemini,NEU,0.13973799126637554,0.13973799126637554
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.07633587786259542,0.09541984732824428
essays,gemini,NEU,0.038910505836575876,0.2140077821011673
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.19658119658119658,0.11965811965811966
essays,gemini,NEU,0.07729468599033816,0.10628019323671498
essays,gemini,NEU,0.13432835820895522,0.03482587064676617
essays,gemini,NEU,0.156,0.172
essays,gemini,NEU,0.12719298245614036,0.2675438596491228
essays,gemini,NEU,0.16143497757847533,0.04484304932735426
essays,gemini,NEU,0.102880658436214,0.22633744855967078
essays,gemini,NEU,0.12380952380952381,0.05238095238095238
essays,gemini,NEU,0.11574074074074074,0.125
essays,gemini,NEU,0.09417040358744394,0.12556053811659193
essays,gemini,NEU,0.14832535885167464,0.10047846889952153
essays,gemini,NEU,0.07111111111111111,0.11555555555555555
essays,gemini,NEU,0.1031390134529148,0.11659192825112108
essays,gemini,NEU,0.14601769911504425,0.13274336283185842
essays,gemini,NEU,0.09649122807017543,0.15789473684210525
essays,gemini,NEU,0.1148936170212766,0.19148936170212766
essays,gemini,NEU,0.06349206349206349,0.15079365079365079
essays,gemini,NEU,0.12448132780082988,0.15352697095435686
essays,gemini,NEU,0.09322033898305085,0.029661016949152543
essays,gemini,NEU,0.07630522088353414,0.24899598393574296
essays,gemini,NEU,0.11214953271028037,0.10747663551401869
essays,gemini,NEU,0.09349593495934959,0.13008130081300814
essays,gemini,NEU,0.08372093023255814,0.09302325581395349
essays,gemini,NEU,0.05286343612334802,0.07929515418502203
essays,gemini,NEU,0.15019762845849802,0.1383399209486166
essays,gemini,NEU,0.1510204081632653,0.11428571428571428
essays,gemini,NEU,0.1407766990291262,0.14563106796116504
essays,gemini,NEU,0.07111111111111111,0.12
essays,gemini,NEU,0.16740088105726872,0.21145374449339208
essays,gemini,NEU,0.08620689655172414,0.07758620689655173
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.12727272727272726,0.06363636363636363
essays,gemini,NEU,0.0867579908675799,0.1415525114155251
essays,gemini,NEU,0.14754098360655737,0.2459016393442623
essays,gemini,NEU,0.1619047619047619,0.13333333333333333
essays,gemini,NEU,0.11403508771929824,0.10087719298245613
essays,gemini,NEU,0.1274131274131274,0.11583011583011583
essays,gemini,NEU,0.12173913043478261,0.20869565217391303
essays,gemini,NEU,0.2037037037037037,0.08796296296296297
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.09223300970873786,0.1796116504854369
essays,gemini,NEU,0.12093023255813953,0.10232558139534884
essays,gemini,NEU,0.05240174672489083,0.039301310043668124
essays,gemini,NEU,0.0398406374501992,0.2868525896414343
essays,gemini,NEU,0.12556053811659193,0.08968609865470852
essays,gemini,NEU,0.1,0.08333333333333333
essays,gemini,NEU,0.07539682539682539,0.1349206349206349
essays,gemini,NEU,0.1608695652173913,0.21304347826086956
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.13253012048192772,0.1285140562248996
essays,gemini,NEU,0.08653846153846154,0.09134615384615384
essays,gemini,NEU,0.07894736842105263,0.2631578947368421
essays,gemini,NEU,0.24267782426778242,0.09623430962343096
essays,gemini,NEU,0.0947867298578199,0.0947867298578199
essays,gemini,NEU,0.07203389830508475,0.1228813559322034
essays,gemini,NEU,0.11219512195121951,0.11219512195121951
essays,gemini,NEU,0.09691629955947137,0.14537444933920704
essays,gemini,NEU,0.08658008658008658,0.017316017316017316
essays,gemini,NEU,0.04184100418410042,0.26778242677824265
essays,gemini,NEU,0.0867579908675799,0.1278538812785388
essays,gemini,NEU,0.0851063829787234,0.05531914893617021
essays,gemini,NEU,0.10970464135021098,0.12236286919831224
essays,gemini,NEU,0.07883817427385892,0.07883817427385892
essays,gemini,NEU,0.08974358974358974,0.1452991452991453
essays,gemini,NEU,0.10476190476190476,0.10476190476190476
essays,gemini,NEU,0.10043668122270742,0.13973799126637554
essays,gemini,NEU,0.09606986899563319,0.16593886462882096
essays,gemini,NEU,0.17672413793103448,0.1336206896551724
essays,gemini,NEU,0.07264957264957266,0.21794871794871795
essays,gemini,NEU,0.15021459227467812,0.0815450643776824
essays,gemini,NEU,0.05737704918032787,0.036885245901639344
essays,gemini,NEU,0.08040201005025126,0.1306532663316583
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.00558659217877095,0.0
essays,gemini,NEU,0.13409961685823754,0.16091954022988506
essays,gemini,NEU,0.08677685950413223,0.2024793388429752
essays,gemini,NEU,0.09561752988047809,0.11155378486055777
essays,gemini,NEU,0.06896551724137931,0.12315270935960591
essays,gemini,NEU,0.11764705882352941,0.02100840336134454
essays,gemini,NEU,0.1673469387755102,0.16326530612244897
essays,gemini,NEU,0.043824701195219126,0.10756972111553785
essays,gemini,NEU,0.1440329218106996,0.11934156378600823
essays,gemini,NEU,0.3333333333333333,0.09876543209876543
essays,gemini,NEU,0.2112676056338028,0.056338028169014086
essays,gemini,NEU,0.11304347826086956,0.12608695652173912
essays,gemini,NEU,0.12133891213389121,0.1087866108786611
essays,gemini,NEU,0.14566929133858267,0.18503937007874016
essays,gemini,NEU,0.11538461538461539,0.15865384615384615
essays,gemini,NEU,0.05970149253731343,0.004975124378109453
essays,gemini,NEU,0.07659574468085106,0.09787234042553192
essays,gemini,NEU,0.08745247148288973,0.10646387832699619
essays,gemini,NEU,0.06302521008403361,0.037815126050420166
essays,gemini,NEU,0.10887096774193548,0.020161290322580645
essays,gemini,NEU,0.09486166007905138,0.07509881422924901
essays,gemini,NEU,0.05555555555555555,0.12301587301587301
essays,gemini,NEU,0.04918032786885246,0.29508196721311475
essays,gemini,NEU,0.1148936170212766,0.10212765957446808
essays,gemini,NEU,0.20675105485232068,0.11392405063291139
essays,gemini,NEU,0.07758620689655173,0.13793103448275862
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.0752212389380531,0.13716814159292035
essays,gemini,NEU,0.06103286384976526,0.11267605633802817
essays,gemini,NEU,0.1799163179916318,0.07112970711297072
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.25,0.07627118644067797
essays,gemini,NEU,0.06060606060606061,0.08225108225108226
essays,gemini,NEU,0.16877637130801687,0.189873417721519
essays,gemini,NEU,0.11467889908256881,0.11467889908256881
essays,gemini,NEU,0.07423580786026202,0.013100436681222707
essays,gemini,NEU,0.1646586345381526,0.12449799196787148
essays,gemini,NEU,0.09722222222222222,0.2962962962962963
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.13043478260869565,0.14347826086956522
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.07692307692307693,0.09954751131221719
essays,gemini,NEU,0.06435643564356436,0.01485148514851485
essays,gemini,NEU,0.10138248847926268,0.0967741935483871
essays,gemini,NEU,0.0625,0.1
essays,gemini,NEU,0.13716814159292035,0.09734513274336283
essays,gemini,NEU,0.04524886877828054,0.02262443438914027
essays,gemini,NEU,0.0,0.0
essays,gemini,NEU,0.24875621890547264,0.04477611940298507
essays,gemini,NEU,0.19658119658119658,0.14957264957264957
essays,gemini,NEU,0.11538461538461539,0.052884615384615384
essays,gemini,NEU,0.11822660098522167,0.32019704433497537
essays,gemini,NEU,0.15611814345991562,0.14767932489451477
essays,gemini,NEU,0.07423580786026202,0.08733624454148471
essays,gemini,NEU,0.13229571984435798,0.08560311284046693
essays,gemini,NEU,0.05829596412556054,0.017937219730941704
essays,gemini,NEU,0.10176991150442478,0.11946902654867257
essays,gemini,NEU,0.07563025210084033,0.12184873949579832
essays,gemini,NEU,0.0851063829787234,0.2723404255319149
essays,gemini,NEU,0.06666666666666667,0.18333333333333332
essays,gemini,NEU,0.10080645161290322,0.10887096774193548
essays,gemini,NEU,0.10138248847926268,0.14285714285714285
essays,gemini,NEU,0.13526570048309178,0.0966183574879227
essays,gemini,NEU,0.10648148148148148,0.1111111111111111
essays,gemini,NEU,0.05829596412556054,0.11210762331838565
essays,gemini,NEU,0.15311004784688995,0.0861244019138756
essays,gemini,NEU,0.04975124378109453,0.009950248756218905
essays,gemini,NEU,0.09243697478991597,0.10084033613445378
essays,gemini,NEU,0.14545454545454545,0.12272727272727273
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.24596774193548387,0.11290322580645161
essays,gemini,OPN,0.015228426395939087,0.08629441624365482
essays,gemini,OPN,0.08949416342412451,0.04669260700389105
essays,gemini,OPN,0.07692307692307693,0.06787330316742081
essays,gemini,OPN,0.03875968992248062,0.19767441860465115
essays,gemini,OPN,0.05687203791469194,0.09004739336492891
essays,gemini,OPN,0.13675213675213677,0.05128205128205128
essays,gemini,OPN,0.08860759493670886,0.08438818565400844
essays,gemini,OPN,0.14919354838709678,0.09274193548387097
essays,gemini,OPN,0.15447154471544716,0.15853658536585366
essays,gemini,OPN,0.04814814814814815,0.10740740740740741
essays,gemini,OPN,0.10176991150442478,0.11061946902654868
essays,gemini,OPN,0.17928286852589642,0.2151394422310757
essays,gemini,OPN,0.06274509803921569,0.0784313725490196
essays,gemini,OPN,0.028455284552845527,0.07723577235772358
essays,gemini,OPN,0.043478260869565216,0.06956521739130435
essays,gemini,OPN,0.05511811023622047,0.07874015748031496
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.1111111111111111,0.15873015873015872
essays,gemini,OPN,0.07407407407407407,0.037037037037037035
essays,gemini,OPN,0.15873015873015872,0.07936507936507936
essays,gemini,OPN,0.029411764705882353,0.0
essays,gemini,OPN,0.09448818897637795,0.1141732283464567
essays,gemini,OPN,0.08494208494208494,0.07722007722007722
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.035555555555555556,0.5377777777777778
essays,gemini,OPN,0.05905511811023622,0.011811023622047244
essays,gemini,OPN,0.06302521008403361,0.01680672268907563
essays,gemini,OPN,0.22,0.176
essays,gemini,OPN,0.03508771929824561,0.11403508771929824
essays,gemini,OPN,0.09821428571428571,0.08035714285714286
essays,gemini,OPN,0.045454545454545456,0.09090909090909091
essays,gemini,OPN,0.03571428571428571,0.05952380952380952
essays,gemini,OPN,0.10040160642570281,0.060240963855421686
essays,gemini,OPN,0.015228426395939087,0.01015228426395939
essays,gemini,OPN,0.11153846153846154,0.08461538461538462
essays,gemini,OPN,0.08045977011494253,0.0842911877394636
essays,gemini,OPN,0.11969111969111969,0.015444015444015444
essays,gemini,OPN,0.08303249097472924,0.06498194945848375
essays,gemini,OPN,0.06306306306306306,0.06756756756756757
essays,gemini,OPN,0.05761316872427984,0.08641975308641975
essays,gemini,OPN,0.1067193675889328,0.011857707509881422
essays,gemini,OPN,0.05909090909090909,0.045454545454545456
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.05042016806722689,0.40756302521008403
essays,gemini,OPN,0.041666666666666664,0.018518518518518517
essays,gemini,OPN,0.07906976744186046,0.03255813953488372
essays,gemini,OPN,0.07662835249042145,0.07279693486590039
essays,gemini,OPN,0.164,0.076
essays,gemini,OPN,0.09236947791164658,0.06827309236947791
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.08433734939759036,0.0321285140562249
essays,gemini,OPN,0.04424778761061947,0.09292035398230089
essays,gemini,OPN,0.03271028037383177,0.04672897196261682
essays,gemini,OPN,0.03508771929824561,0.039473684210526314
essays,gemini,OPN,0.10330578512396695,0.045454545454545456
essays,gemini,OPN,0.045454545454545456,0.03305785123966942
essays,gemini,OPN,0.05092592592592592,0.09259259259259259
essays,gemini,OPN,0.09016393442622951,0.07377049180327869
essays,gemini,OPN,0.12444444444444444,0.07111111111111111
essays,gemini,OPN,0.10599078341013825,0.11981566820276497
essays,gemini,OPN,0.09243697478991597,0.15126050420168066
essays,gemini,OPN,0.07116104868913857,0.033707865168539325
essays,gemini,OPN,0.06926406926406926,0.09090909090909091
essays,gemini,OPN,0.09606986899563319,0.039301310043668124
essays,gemini,OPN,0.10822510822510822,0.09956709956709957
essays,gemini,OPN,0.10074626865671642,0.13059701492537312
essays,gemini,OPN,0.0796812749003984,0.0796812749003984
essays,gemini,OPN,0.2145922746781116,0.07296137339055794
essays,gemini,OPN,0.13191489361702127,0.02127659574468085
essays,gemini,OPN,0.07725321888412018,0.06437768240343347
essays,gemini,OPN,0.029556650246305417,0.0049261083743842365
essays,gemini,OPN,0.06310679611650485,0.0048543689320388345
essays,gemini,OPN,0.0916030534351145,0.04961832061068702
essays,gemini,OPN,0.06140350877192982,0.021929824561403508
essays,gemini,OPN,0.13229571984435798,0.07392996108949416
essays,gemini,OPN,0.06493506493506493,0.1038961038961039
essays,gemini,OPN,0.12334801762114538,0.11013215859030837
essays,gemini,OPN,0.020100502512562814,0.01507537688442211
essays,gemini,OPN,0.1037344398340249,0.024896265560165973
essays,gemini,OPN,0.11818181818181818,0.06818181818181818
essays,gemini,OPN,0.2682926829268293,0.06097560975609756
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.096,0.012
essays,gemini,OPN,0.0933852140077821,0.058365758754863814
essays,gemini,OPN,0.039301310043668124,0.06986899563318777
essays,gemini,OPN,0.06504065040650407,0.06504065040650407
essays,gemini,OPN,0.07172995780590717,0.012658227848101266
essays,gemini,OPN,0.11715481171548117,0.12552301255230125
essays,gemini,OPN,0.13008130081300814,0.07317073170731707
essays,gemini,OPN,0.23308270676691728,0.11654135338345864
essays,gemini,OPN,0.06224066390041494,0.02074688796680498
essays,gemini,OPN,0.17959183673469387,0.16326530612244897
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.2073170731707317,0.06910569105691057
essays,gemini,OPN,0.09523809523809523,0.07142857142857142
essays,gemini,OPN,0.22317596566523606,0.1459227467811159
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.050980392156862744,0.06666666666666667
essays,gemini,OPN,0.052884615384615384,0.052884615384615384
essays,gemini,OPN,0.024630541871921183,0.019704433497536946
essays,gemini,OPN,0.06944444444444445,0.05092592592592592
essays,gemini,OPN,0.06716417910447761,0.05970149253731343
essays,gemini,OPN,0.05241935483870968,0.18951612903225806
essays,gemini,OPN,0.05508474576271186,0.029661016949152543
essays,gemini,OPN,0.15849056603773584,0.07924528301886792
essays,gemini,OPN,0.08264462809917356,0.05371900826446281
essays,gemini,OPN,0.10699588477366255,0.037037037037037035
essays,gemini,OPN,0.022935779816513763,0.06880733944954129
essays,gemini,OPN,0.17624521072796934,0.05747126436781609
essays,gemini,OPN,0.1,0.02
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.06866952789699571,0.13304721030042918
essays,gemini,OPN,0.033816425120772944,0.043478260869565216
essays,gemini,OPN,0.13445378151260504,0.05042016806722689
essays,gemini,OPN,0.010638297872340425,0.02127659574468085
essays,gemini,OPN,0.0683453237410072,0.039568345323741004
essays,gemini,OPN,0.18773946360153257,0.06130268199233716
essays,gemini,OPN,0.10566037735849057,0.026415094339622643
essays,gemini,OPN,0.14979757085020243,0.032388663967611336
essays,gemini,OPN,0.1062992125984252,0.03937007874015748
essays,gemini,OPN,0.1067193675889328,0.1541501976284585
essays,gemini,OPN,0.08139534883720931,0.015503875968992248
essays,gemini,OPN,0.1059322033898305,0.211864406779661
essays,gemini,OPN,0.08071748878923767,0.13452914798206278
essays,gemini,OPN,0.06584362139917696,0.012345679012345678
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.07894736842105263,0.06766917293233082
essays,gemini,OPN,0.15354330708661418,0.06299212598425197
essays,gemini,OPN,0.05829596412556054,0.07623318385650224
essays,gemini,OPN,0.07692307692307693,0.06153846153846154
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.0196078431372549,0.014705882352941176
essays,gemini,OPN,0.11914893617021277,0.16170212765957448
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.13389121338912133,0.1506276150627615
essays,gemini,OPN,0.05128205128205128,0.008547008547008548
essays,gemini,OPN,0.06882591093117409,0.020242914979757085
essays,gemini,OPN,0.08679245283018867,0.03018867924528302
essays,gemini,OPN,0.0912863070539419,0.1037344398340249
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.0811965811965812,0.23076923076923078
essays,gemini,OPN,0.2015810276679842,0.12648221343873517
essays,gemini,OPN,0.11842105263157894,0.10964912280701754
essays,gemini,OPN,0.02926829268292683,0.024390243902439025
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.17959183673469387,0.17959183673469387
essays,gemini,OPN,0.05855855855855856,0.036036036036036036
essays,gemini,OPN,0.10043668122270742,0.12663755458515283
essays,gemini,OPN,0.08333333333333333,0.13157894736842105
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.06382978723404255,0.05531914893617021
essays,gemini,OPN,0.11284046692607004,0.06614785992217899
essays,gemini,OPN,0.08888888888888889,0.11555555555555555
essays,gemini,OPN,0.19066147859922178,0.07003891050583658
essays,gemini,OPN,0.1532258064516129,0.04435483870967742
essays,gemini,OPN,0.2396694214876033,0.128099173553719
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.06,0.02
essays,gemini,OPN,0.12992125984251968,0.1062992125984252
essays,gemini,OPN,0.20634920634920634,0.07539682539682539
essays,gemini,OPN,0.15730337078651685,0.09737827715355805
essays,gemini,OPN,0.08368200836820083,0.1087866108786611
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.09333333333333334,0.11555555555555555
essays,gemini,OPN,0.0648854961832061,0.11450381679389313
essays,gemini,OPN,0.023255813953488372,0.13953488372093023
essays,gemini,OPN,0.09016393442622951,0.028688524590163935
essays,gemini,OPN,0.14285714285714285,0.08482142857142858
essays,gemini,OPN,0.0735930735930736,0.12987012987012986
essays,gemini,OPN,0.058823529411764705,0.16862745098039217
essays,gemini,OPN,0.06140350877192982,0.12719298245614036
essays,gemini,OPN,0.0430622009569378,0.12440191387559808
essays,gemini,OPN,0.08296943231441048,0.1091703056768559
essays,gemini,OPN,0.11583011583011583,0.023166023166023165
essays,gemini,OPN,0.09016393442622951,0.04918032786885246
essays,gemini,OPN,0.09166666666666666,0.07916666666666666
essays,gemini,OPN,0.15702479338842976,0.08677685950413223
essays,gemini,OPN,0.11320754716981132,0.09811320754716982
essays,gemini,OPN,0.07258064516129033,0.06048387096774194
essays,gemini,OPN,0.09174311926605505,0.0779816513761468
essays,gemini,OPN,0.01951219512195122,0.014634146341463415
essays,gemini,OPN,0.06198347107438017,0.06611570247933884
essays,gemini,OPN,0.07079646017699115,0.08849557522123894
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.21333333333333335,0.16444444444444445
essays,gemini,OPN,0.2094017094017094,0.13247863247863248
essays,gemini,OPN,0.10236220472440945,0.08661417322834646
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.0,0.0
essays,gemini,OPN,0.05365853658536585,0.17073170731707318
essays,gemini,OPN,0.06329113924050633,0.14767932489451477
essays,gemini,OPN,0.14166666666666666,0.225
essays,gemini,OPN,0.15966386554621848,0.037815126050420166
essays,gemini,OPN,0.17721518987341772,0.13924050632911392
essays,gemini,OPN,0.20078740157480315,0.09055118110236221
essays,gemini,OPN,0.19230769230769232,0.13675213675213677
essays,gemini,OPN,0.20920502092050208,0.06276150627615062
essays,gemini,OPN,0.0888030888030888,0.10424710424710425
essays,gemini,OPN,0.07364341085271318,0.06976744186046512
essays,gemini,OPN,0.03686635944700461,0.02304147465437788
essays,gemini,OPN,0.043689320388349516,0.06310679611650485
essays,gemini,OPN,0.052830188679245285,0.018867924528301886
essays,gemini,OPN,0.22950819672131148,0.14754098360655737
essays,gemini,OPN,0.024752475247524754,0.009900990099009901
essays,gemini,OPN,0.16591928251121077,0.18834080717488788
essays,gemini,OPN,0.02857142857142857,0.0380952380952381
essays,gemini,OPN,0.0,0.0
essays,gemini,AGR,0.06696428571428571,0.08482142857142858
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.07906976744186046,0.06511627906976744
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.009523809523809525
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.01276595744680851,0.04680851063829787
essays,gemini,AGR,0.004347826086956522,0.0
essays,gemini,AGR,0.0047169811320754715,0.014150943396226415
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.15789473684210525,0.21929824561403508
essays,gemini,AGR,0.08502024291497975,0.14979757085020243
essays,gemini,AGR,0.06976744186046512,0.06976744186046512
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.10330578512396695,0.0743801652892562
essays,gemini,AGR,0.12992125984251968,0.04330708661417323
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.008658008658008658
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.06995884773662552,0.2880658436213992
essays,gemini,AGR,0.00904977375565611,0.0
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.06074766355140187,0.028037383177570093
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0045045045045045045,0.0045045045045045045
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.004739336492890996,0.009478672985781991
essays,gemini,AGR,0.14410480349344978,0.12663755458515283
essays,gemini,AGR,0.10300429184549356,0.0815450643776824
essays,gemini,AGR,0.004291845493562232,0.004291845493562232
essays,gemini,AGR,0.014084507042253521,0.0
essays,gemini,AGR,0.004166666666666667,0.008333333333333333
essays,gemini,AGR,0.07547169811320754,0.04245283018867924
essays,gemini,AGR,0.102880658436214,0.04526748971193416
essays,gemini,AGR,0.004651162790697674,0.0
essays,gemini,AGR,0.1036036036036036,0.08108108108108109
essays,gemini,AGR,0.03404255319148936,0.01702127659574468
essays,gemini,AGR,0.10196078431372549,0.1607843137254902
essays,gemini,AGR,0.12272727272727273,0.09090909090909091
essays,gemini,AGR,0.009174311926605505,0.0045871559633027525
essays,gemini,AGR,0.13654618473895583,0.07228915662650602
essays,gemini,AGR,0.06930693069306931,0.034653465346534656
essays,gemini,AGR,0.0,0.0
essays,gemini,AGR,0.004273504273504274,0.008547008547008548
