dataset,model,feature,LLM_model,label,rewritten_type,main_model_on_org,main_model_on_rewritten,p_value,main_model_on_rewritten_higher
facebook,regression,tfidf,gpt,.authority,rephrase,0.6445036442265016,0.545797821318846,0.04505462335083119,False
facebook,regression,openai,gpt,.authority,rephrase,0.6187558976607764,0.5743701153548748,0.08723065987424296,False
facebook,longformer,longformer,gpt,.authority,rephrase,0.7423199943034382,0.6040073144726863,0.013521507820844762,False
facebook,gradient_boosting,tfidf,gpt,.authority,syntax_grammar,,,,False
facebook,gradient_boosting,openai,gpt,.authority,syntax_grammar,,,,False
facebook,svm,tfidf,gpt,.authority,syntax_grammar,0.628013431640237,0.5652249357202895,0.05512195668888617,False
facebook,svm,openai,gpt,.authority,syntax_grammar,0.6896211207341828,0.6654286497983137,0.45405663629317516,False
facebook,random_forest,tfidf,gpt,.authority,syntax_grammar,0.6228024489146969,0.45587269794885915,0.0006695238550285158,False
facebook,random_forest,openai,gpt,.authority,syntax_grammar,0.6273591576191487,0.5041000743470645,5.420118154563386e-05,False
facebook,regression,tfidf,gpt,.authority,syntax_grammar,0.6105298590734034,0.5659166885987748,0.22512179542863447,False
facebook,regression,openai,gpt,.authority,syntax_grammar,0.6288326973583429,0.5709588580542333,0.10201060029556872,False
facebook,longformer,longformer,gpt,.authority,syntax_grammar,0.7425473368325112,0.5943768166197373,0.007338182506988889,False
facebook,gradient_boosting,tfidf,gemini,.purity,rephrase,0.5743147901764392,0.5198423986205707,2.3793081282484264e-07,False
facebook,gradient_boosting,openai,gemini,.purity,rephrase,0.6112010571373419,0.5695724617071544,2.070737596446875e-08,False
facebook,svm,tfidf,gemini,.purity,rephrase,0.6850433868798059,0.566487368760958,0.010653190763066683,False
facebook,svm,openai,gemini,.purity,rephrase,0.7133325711617947,0.5707086289603025,0.0005019576801623042,False
facebook,random_forest,tfidf,gemini,.purity,rephrase,0.6177710768843018,0.5322402185325895,0.005265660724210721,False
facebook,random_forest,openai,gemini,.purity,rephrase,0.6396210594719705,0.596122407694674,0.1348306596489665,False
facebook,regression,tfidf,gemini,.purity,rephrase,0.6025426262300843,0.5225346732728133,0.049484983906324935,False
facebook,regression,openai,gemini,.purity,rephrase,0.656788044310849,0.589273417162233,0.04894558886781777,False
facebook,longformer,longformer,gemini,.purity,rephrase,0.7726674769045184,0.6827941717295554,0.09344423209737567,False
facebook,gradient_boosting,tfidf,gemini,.purity,syntax_grammar,0.6316318362642144,0.5291420268573596,0.0026708028898289582,False
facebook,gradient_boosting,openai,gemini,.purity,syntax_grammar,0.6045432000816863,0.5725699182370684,9.651206601568706e-06,False
facebook,svm,tfidf,gemini,.purity,syntax_grammar,0.644218353248529,0.6043161046872473,0.20298958338029358,False
facebook,svm,openai,gemini,.purity,syntax_grammar,0.6936802483215798,0.6166784509007726,0.01987337987758872,False
facebook,random_forest,tfidf,gemini,.purity,syntax_grammar,0.6413107522163404,0.5400938243539869,0.006474999050823638,False
facebook,random_forest,openai,gemini,.purity,syntax_grammar,0.6471483400700323,0.5930004473645585,0.10525393297888189,False
facebook,regression,tfidf,gemini,.purity,syntax_grammar,0.6456964159227272,0.5594034758595968,0.04107769437032069,False
facebook,regression,openai,gemini,.purity,syntax_grammar,0.6498258582922853,0.5874348083195366,0.04108800722771777,False
facebook,longformer,longformer,gemini,.purity,syntax_grammar,0.7760309725998716,0.6391280054124701,0.009196278556225313,False
facebook,gradient_boosting,tfidf,llama,.purity,rephrase,,,,False
facebook,gradient_boosting,openai,llama,.purity,rephrase,0.6466466996513373,0.5473434030305686,0.01109314960802757,False
facebook,svm,tfidf,llama,.purity,rephrase,0.6024331365601022,0.41395004655580675,0.00011930788221998892,False
facebook,svm,openai,llama,.purity,rephrase,0.7033377056923292,0.5794765196370717,0.0001841693391627832,False
facebook,random_forest,tfidf,llama,.purity,rephrase,0.6535508831356217,0.5092199234530076,0.0005831919698618117,False
facebook,random_forest,openai,llama,.purity,rephrase,0.6903981643294634,0.6070329373944647,0.036266816328438714,False
facebook,regression,tfidf,llama,.purity,rephrase,0.6113900020702099,0.5198344678560504,0.014504817349189736,False
facebook,regression,openai,llama,.purity,rephrase,0.6659656511189634,0.553926372192449,0.0050028194128113245,False
facebook,longformer,longformer,llama,.purity,rephrase,0.7120502755104654,0.6280175719049559,0.021979990691011746,False
facebook,gradient_boosting,tfidf,llama,.purity,syntax_grammar,0.6259558799163885,0.44112075019037417,0.00016912569448495636,False
facebook,gradient_boosting,openai,llama,.purity,syntax_grammar,,,,False
facebook,svm,tfidf,llama,.purity,syntax_grammar,0.6332829563100276,0.4528805923793699,7.705489510404382e-07,False
facebook,svm,openai,llama,.purity,syntax_grammar,0.6748415130784134,0.657246712192007,0.46758021096888136,False
facebook,random_forest,tfidf,llama,.purity,syntax_grammar,0.6143138753496019,0.4949436239678004,3.7473771116884856e-05,False
facebook,random_forest,openai,llama,.purity,syntax_grammar,0.6760516460261333,0.5835084125943574,0.0003919580877091238,False
facebook,regression,tfidf,llama,.purity,syntax_grammar,,,,False
facebook,regression,openai,llama,.purity,syntax_grammar,0.6747846615506399,0.5693756488023787,0.014418756365752171,False
facebook,longformer,longformer,llama,.purity,syntax_grammar,,,,False
facebook,gradient_boosting,tfidf,gpt,.purity,rephrase,0.639386530745287,0.5200011810629682,0.0008249440484370655,False
facebook,gradient_boosting,openai,gpt,.purity,rephrase,,,,False
facebook,svm,tfidf,gpt,.purity,rephrase,0.6370921661578388,0.5496764362747965,0.067069456877174,False
facebook,svm,openai,gpt,.purity,rephrase,0.7381695650948241,0.6318035433831669,0.0008801631999085151,False
facebook,random_forest,tfidf,gpt,.purity,rephrase,0.6120717309917997,0.4879128157522194,0.0019606216844702123,False
facebook,random_forest,openai,gpt,.purity,rephrase,0.6432114733196842,0.5186035868385677,0.001562167415856476,False
facebook,regression,tfidf,gpt,.purity,rephrase,0.6408606513199744,0.5423885257256678,0.040302260622883765,False
facebook,regression,openai,gpt,.purity,rephrase,0.6609953021349466,0.6438862114933925,0.6066913099100903,False
facebook,longformer,longformer,gpt,.purity,rephrase,0.7201525769572482,0.7183629434040782,0.9723131714533353,False
facebook,gradient_boosting,tfidf,gpt,.purity,syntax_grammar,,,,False
facebook,gradient_boosting,openai,gpt,.purity,syntax_grammar,0.6592674199447708,0.5687753647392026,0.014290665380428304,False
facebook,svm,tfidf,gpt,.purity,syntax_grammar,0.6188042408429201,0.5727932391981019,0.12232532013156489,False
facebook,svm,openai,gpt,.purity,syntax_grammar,0.7191298205790512,0.632388329305416,0.011858500459859337,False
facebook,random_forest,tfidf,gpt,.purity,syntax_grammar,0.6268736750601843,0.5638850910072127,0.11045905266744414,False
facebook,random_forest,openai,gpt,.purity,syntax_grammar,0.6444746411787934,0.5505766042228821,0.005084223183929076,False
facebook,regression,tfidf,gpt,.purity,syntax_grammar,0.6219132701287635,0.6110085459687018,0.6488925404862691,False
facebook,regression,openai,gpt,.purity,syntax_grammar,0.6405655379129821,0.5972800923601526,0.13208705244062938,False
facebook,longformer,longformer,gpt,.purity,syntax_grammar,0.6997112886189812,0.6827354448335946,0.5526789654586856,False
facebook,gradient_boosting,tfidf,gemini,.care,rephrase,0.569947974937787,0.5895619514714986,0.20013623121610621,True
facebook,gradient_boosting,openai,gemini,.care,rephrase,0.5729667674742881,0.5731237389339062,0.9763178680944232,True
facebook,svm,tfidf,gemini,.care,rephrase,0.5823549962024728,0.6319110834274929,0.02948814129008295,True
facebook,svm,openai,gemini,.care,rephrase,0.66071801062787,0.6704045040786843,0.698415991918498,True
facebook,random_forest,tfidf,gemini,.care,rephrase,0.5800897230554173,0.6242369187573327,0.00017230311893784339,True
facebook,random_forest,openai,gemini,.care,rephrase,0.625346283952498,0.6399317354337901,0.35584375082407094,True
facebook,regression,tfidf,gemini,.care,rephrase,0.603033365218086,0.6317650674723208,0.207135123009554,True
facebook,regression,openai,gemini,.care,rephrase,0.587460207641226,0.6075637405176804,0.20317600535994584,True
facebook,longformer,longformer,gemini,.care,rephrase,,,,False
facebook,gradient_boosting,tfidf,gemini,.care,syntax_grammar,0.6099194226596045,0.589327257258584,0.18910155166236983,False
facebook,gradient_boosting,openai,gemini,.care,syntax_grammar,0.5728280431676804,0.5674833300506923,0.3332725666769095,False
facebook,svm,tfidf,gemini,.care,syntax_grammar,0.6115239922815345,0.6179820732713743,0.7164637406453114,True
facebook,svm,openai,gemini,.care,syntax_grammar,0.6961421571995254,0.6761024750942338,0.36147038075012605,False
facebook,random_forest,tfidf,gemini,.care,syntax_grammar,0.5967518021880003,0.6107387266891495,0.42702264658069344,True
facebook,random_forest,openai,gemini,.care,syntax_grammar,0.6338201769437746,0.6556571879454487,0.277100026633943,True
facebook,regression,tfidf,gemini,.care,syntax_grammar,0.5726133102582096,0.6174143438786922,0.004339597873569725,True
facebook,regression,openai,gemini,.care,syntax_grammar,0.5927116846745186,0.6204456082909879,0.11501083334868463,True
facebook,longformer,longformer,gemini,.care,syntax_grammar,,,,False
facebook,gradient_boosting,tfidf,llama,.care,rephrase,,,,False
facebook,gradient_boosting,openai,llama,.care,rephrase,0.6608943371126219,0.6670716274286207,0.8511768275597017,True
facebook,svm,tfidf,llama,.care,rephrase,0.5993816933385554,0.6597753424568721,0.004723256707616469,True
facebook,svm,openai,llama,.care,rephrase,0.6472758288766377,0.7114601147580726,0.00172466492789082,True
facebook,random_forest,tfidf,llama,.care,rephrase,0.5956444082509917,0.6588059619957806,0.0009998651376555122,True
facebook,random_forest,openai,llama,.care,rephrase,0.639589351684505,0.706548522907611,5.6384501790914146e-05,True
facebook,regression,tfidf,llama,.care,rephrase,0.5971299122694272,0.6329973504029069,0.050490112505214,True
facebook,regression,openai,llama,.care,rephrase,0.6268131809075894,0.7091501827756773,4.672864313970969e-05,True
facebook,longformer,longformer,llama,.care,rephrase,,,,False
facebook,gradient_boosting,tfidf,llama,.care,syntax_grammar,,,,False
facebook,gradient_boosting,openai,llama,.care,syntax_grammar,0.6434027240100225,0.6736795249978985,0.22265899451745982,True
facebook,svm,tfidf,llama,.care,syntax_grammar,0.5898774771928236,0.6697030205739857,0.0021205928610250296,True
facebook,svm,openai,llama,.care,syntax_grammar,0.6507435389126001,0.7181937315110024,3.8401358191518906e-05,True
facebook,random_forest,tfidf,llama,.care,syntax_grammar,0.5971175669304799,0.6564162224019924,0.00965580400107311,True
facebook,random_forest,openai,llama,.care,syntax_grammar,0.6479031292763845,0.6836063571186236,0.23721011283098772,True
facebook,regression,tfidf,llama,.care,syntax_grammar,0.6289289790806252,0.6413954878536466,0.5239936673861318,True
facebook,regression,openai,llama,.care,syntax_grammar,0.6506042902329597,0.6749551678385548,0.28335264611578115,True
facebook,longformer,longformer,llama,.care,syntax_grammar,0.6789874126584531,0.6525600925752406,0.38928906356403137,False
facebook,gradient_boosting,tfidf,gpt,.care,rephrase,0.6322176880746908,0.6361779946811645,0.8410431164292798,True
facebook,gradient_boosting,openai,gpt,.care,rephrase,,,,False
facebook,svm,tfidf,gpt,.care,rephrase,0.6096690078967081,0.6486724671106998,0.0348968799345512,True
facebook,svm,openai,gpt,.care,rephrase,0.6913987002929524,0.7039457827352477,0.5599620760101927,True
facebook,random_forest,tfidf,gpt,.care,rephrase,0.5953244292969309,0.6420298440009259,0.02106715253690404,True
facebook,random_forest,openai,gpt,.care,rephrase,0.6409081461881587,0.6734818118616356,0.07751030175922434,True
facebook,regression,tfidf,gpt,.care,rephrase,0.6246085986135623,0.6434825155388842,0.27298322879585785,True
facebook,regression,openai,gpt,.care,rephrase,0.6201187562661488,0.6055978452121427,0.5568382753414018,False
facebook,longformer,longformer,gpt,.care,rephrase,,,,False
facebook,gradient_boosting,tfidf,gpt,.care,syntax_grammar,,,,False
facebook,gradient_boosting,openai,gpt,.care,syntax_grammar,0.6169544507074225,0.6689393135038151,0.012257697189803218,True
facebook,svm,tfidf,gpt,.care,syntax_grammar,0.6011785091506169,0.6597227775915807,0.01793208202205485,True
facebook,svm,openai,gpt,.care,syntax_grammar,0.6375498447798215,0.6875528403881713,0.0023641443298769143,True
facebook,random_forest,tfidf,gpt,.care,syntax_grammar,0.5732621220263685,0.6297028706491575,1.0180313178300413e-06,True
facebook,random_forest,openai,gpt,.care,syntax_grammar,0.6124035243639203,0.6380163754223072,0.20435111655747112,True
facebook,regression,tfidf,gpt,.care,syntax_grammar,0.6135846902347055,0.6365589998990328,0.19518046353435348,True
facebook,regression,openai,gpt,.care,syntax_grammar,0.600833571239255,0.5867055137460586,0.33320738652102,False
facebook,longformer,longformer,gpt,.care,syntax_grammar,,,,False
facebook,gradient_boosting,tfidf,gemini,.loyalty,rephrase,0.5747657133317877,0.5578413592434951,0.0053550887188327945,False
facebook,gradient_boosting,openai,gemini,.loyalty,rephrase,0.5890190664793307,0.5674468287953741,0.0012243350562592499,False
facebook,svm,tfidf,gemini,.loyalty,rephrase,0.5931583090238579,0.5663767909113597,0.3563335935707629,False
facebook,svm,openai,gemini,.loyalty,rephrase,0.6831095163283846,0.578749619654671,0.0034132301248814127,False
facebook,random_forest,tfidf,gemini,.loyalty,rephrase,0.6281409799051982,0.5237113584516763,0.0018423028775232861,False
facebook,random_forest,openai,gemini,.loyalty,rephrase,0.6798951058613842,0.5845299034191864,0.000751404882874096,False
facebook,regression,tfidf,gemini,.loyalty,rephrase,0.5653951458045005,0.5082249990991288,0.03159998161460324,False
facebook,regression,openai,gemini,.loyalty,rephrase,0.6263008428071332,0.504306706518342,0.005666244567152214,False
facebook,longformer,longformer,gemini,.loyalty,rephrase,0.7086945476400972,0.6250232527370961,0.09415170213345435,False
facebook,gradient_boosting,tfidf,gemini,.loyalty,syntax_grammar,0.5756161336919406,0.5758378278404542,0.9569753479170358,True
facebook,gradient_boosting,openai,gemini,.loyalty,syntax_grammar,0.5916024569327796,0.5777786955526506,0.011772957687569608,False
facebook,svm,tfidf,gemini,.loyalty,syntax_grammar,0.6242725343231119,0.5512201911788188,0.00958326330702201,False
facebook,svm,openai,gemini,.loyalty,syntax_grammar,0.6521923558486347,0.6004378812174619,0.02692824101503895,False
facebook,random_forest,tfidf,gemini,.loyalty,syntax_grammar,0.6283442566876559,0.57330860125086,0.11966840873420247,False
facebook,random_forest,openai,gemini,.loyalty,syntax_grammar,0.6518325487595997,0.556278952184242,0.005245849705265034,False
facebook,regression,tfidf,gemini,.loyalty,syntax_grammar,0.5805706179221966,0.5226560125201918,0.11391799410061261,False
facebook,regression,openai,gemini,.loyalty,syntax_grammar,0.6040306649426525,0.5558807513289726,0.09350358918498444,False
facebook,longformer,longformer,gemini,.loyalty,syntax_grammar,0.6854316549285437,0.4806684115163336,0.00013175237519334992,False
facebook,gradient_boosting,tfidf,llama,.loyalty,rephrase,0.6303524591921972,0.5823038732924832,0.26434458777424813,False
facebook,gradient_boosting,openai,llama,.loyalty,rephrase,0.6311476419697905,0.5154955682102146,0.04836671462734585,False
facebook,svm,tfidf,llama,.loyalty,rephrase,0.6458832482445707,0.5641431398757026,0.12938230765296097,False
facebook,svm,openai,llama,.loyalty,rephrase,0.6576819667882958,0.5852952554456519,0.07680464954657013,False
facebook,random_forest,tfidf,llama,.loyalty,rephrase,0.6014027778419578,0.5324764943314247,0.10847703832550441,False
facebook,random_forest,openai,llama,.loyalty,rephrase,0.6618968063226915,0.5549191806051206,0.0030263322001108555,False
facebook,regression,tfidf,llama,.loyalty,rephrase,0.6113933911751283,0.5680061385584628,0.20847654978357372,False
facebook,regression,openai,llama,.loyalty,rephrase,0.6166890639019675,0.5514390589436781,0.04865445985795851,False
facebook,longformer,longformer,llama,.loyalty,rephrase,,,,False
facebook,gradient_boosting,tfidf,llama,.loyalty,syntax_grammar,0.6448425196951861,0.4688370934663808,0.00042910132096467724,False
facebook,gradient_boosting,openai,llama,.loyalty,syntax_grammar,0.6474571231764467,0.5836242733987818,0.21219796457997273,False
facebook,svm,tfidf,llama,.loyalty,syntax_grammar,0.6263902967996516,0.5644712849899644,0.05144366763310163,False
facebook,svm,openai,llama,.loyalty,syntax_grammar,0.6559393080246901,0.6172626811534861,0.25174471524895814,False
facebook,random_forest,tfidf,llama,.loyalty,syntax_grammar,0.6361490018543424,0.5022404489078558,0.00027384799543408317,False
facebook,random_forest,openai,llama,.loyalty,syntax_grammar,0.658444004096214,0.5774693943141839,0.037532074556909344,False
facebook,regression,tfidf,llama,.loyalty,syntax_grammar,0.6275351422657398,0.515100884876174,0.005270038425718576,False
facebook,regression,openai,llama,.loyalty,syntax_grammar,0.6379175653321015,0.476693372694149,0.00025115747280393853,False
facebook,longformer,longformer,llama,.loyalty,syntax_grammar,,,,False
facebook,gradient_boosting,tfidf,gpt,.loyalty,rephrase,0.6118901641216251,0.538231441981478,0.04987310901871924,False
facebook,gradient_boosting,openai,gpt,.loyalty,rephrase,0.6741599974768978,0.6130755143458775,0.21997391645105888,False
facebook,svm,tfidf,gpt,.loyalty,rephrase,0.6291405476471973,0.5442927957191295,0.009309467895933256,False
facebook,svm,openai,gpt,.loyalty,rephrase,0.6677051917040218,0.5836344724977769,0.0025434991371353294,False
facebook,random_forest,tfidf,gpt,.loyalty,rephrase,0.6717706428914526,0.5698883664322575,0.0026435392533375713,False
facebook,random_forest,openai,gpt,.loyalty,rephrase,0.6286365728965793,0.5976646235823919,0.38596197991385095,False
facebook,regression,tfidf,gpt,.loyalty,rephrase,0.5999784058626473,0.5006878017295657,0.029696998359341018,False
facebook,regression,openai,gpt,.loyalty,rephrase,0.6008299000632376,0.5527108784759444,0.14536383648639545,False
facebook,longformer,longformer,gpt,.loyalty,rephrase,0.633425008488986,0.5293636956616451,0.02247480905059817,False
facebook,gradient_boosting,tfidf,gpt,.loyalty,syntax_grammar,0.6455112152618917,0.5444933961498664,0.0243283740204649,False
facebook,gradient_boosting,openai,gpt,.loyalty,syntax_grammar,0.6720424408537298,0.5362853840305517,0.010305127585263096,False
facebook,svm,tfidf,gpt,.loyalty,syntax_grammar,0.6408038884493699,0.5701816966297601,0.04382831929392889,False
facebook,svm,openai,gpt,.loyalty,syntax_grammar,0.647971016566481,0.6017143425931458,0.1272486159611865,False
facebook,random_forest,tfidf,gpt,.loyalty,syntax_grammar,0.6508873492977049,0.5525593549753516,0.006939184700852854,False
facebook,random_forest,openai,gpt,.loyalty,syntax_grammar,0.6475283370985692,0.5968477291322232,0.05361727874183905,False
facebook,regression,tfidf,gpt,.loyalty,syntax_grammar,0.5900339103588015,0.5326179647268133,0.046321182905120974,False
facebook,regression,openai,gpt,.loyalty,syntax_grammar,0.6000317735884533,0.5541300970185065,0.18129525181528186,False
facebook,longformer,longformer,gpt,.loyalty,syntax_grammar,0.6916525823391965,0.5625376263674841,0.007236568869961014,False
facebook,gradient_boosting,tfidf,gemini,.fairness,rephrase,,,,False
facebook,gradient_boosting,openai,gemini,.fairness,rephrase,,,,False
facebook,svm,tfidf,gemini,.fairness,rephrase,,,,False
facebook,svm,openai,gemini,.fairness,rephrase,,,,False
facebook,random_forest,tfidf,gemini,.fairness,rephrase,,,,False
facebook,random_forest,openai,gemini,.fairness,rephrase,,,,False
facebook,regression,tfidf,gemini,.fairness,rephrase,,,,False
facebook,regression,openai,gemini,.fairness,rephrase,,,,False
facebook,longformer,longformer,gemini,.fairness,rephrase,,,,False
facebook,gradient_boosting,tfidf,gemini,.fairness,syntax_grammar,,,,False
facebook,gradient_boosting,openai,gemini,.fairness,syntax_grammar,,,,False
facebook,svm,tfidf,gemini,.fairness,syntax_grammar,,,,False
facebook,svm,openai,gemini,.fairness,syntax_grammar,0.6351174209831016,0.5211848977242108,0.028727998579425304,False
facebook,random_forest,tfidf,gemini,.fairness,syntax_grammar,,,,False
facebook,random_forest,openai,gemini,.fairness,syntax_grammar,,,,False
facebook,regression,tfidf,gemini,.fairness,syntax_grammar,,,,False
facebook,regression,openai,gemini,.fairness,syntax_grammar,0.6596972211099388,0.5147099490850051,0.004695112089006104,False
facebook,longformer,longformer,gemini,.fairness,syntax_grammar,,,,False
facebook,gradient_boosting,tfidf,llama,.fairness,rephrase,,,,False
facebook,gradient_boosting,openai,llama,.fairness,rephrase,,,,False
facebook,svm,tfidf,llama,.fairness,rephrase,,,,False
facebook,svm,openai,llama,.fairness,rephrase,0.6318477431944893,0.5087375071120437,0.009568399584698337,False
facebook,random_forest,tfidf,llama,.fairness,rephrase,,,,False
facebook,random_forest,openai,llama,.fairness,rephrase,,,,False
facebook,regression,tfidf,llama,.fairness,rephrase,,,,False
facebook,regression,openai,llama,.fairness,rephrase,,,,False
facebook,longformer,longformer,llama,.fairness,rephrase,,,,False
facebook,gradient_boosting,tfidf,llama,.fairness,syntax_grammar,,,,False
facebook,gradient_boosting,openai,llama,.fairness,syntax_grammar,,,,False
facebook,svm,tfidf,llama,.fairness,syntax_grammar,,,,False
facebook,svm,openai,llama,.fairness,syntax_grammar,0.6678593953266136,0.5248752785561746,0.053717105261678236,False
facebook,random_forest,tfidf,llama,.fairness,syntax_grammar,,,,False
facebook,random_forest,openai,llama,.fairness,syntax_grammar,,,,False
facebook,regression,tfidf,llama,.fairness,syntax_grammar,,,,False
facebook,regression,openai,llama,.fairness,syntax_grammar,,,,False
facebook,longformer,longformer,llama,.fairness,syntax_grammar,,,,False
facebook,gradient_boosting,tfidf,gpt,.fairness,rephrase,,,,False
facebook,gradient_boosting,openai,gpt,.fairness,rephrase,,,,False
facebook,svm,tfidf,gpt,.fairness,rephrase,,,,False
facebook,svm,openai,gpt,.fairness,rephrase,0.6208505114501671,0.5636149946331639,0.17159107403119025,False
facebook,random_forest,tfidf,gpt,.fairness,rephrase,,,,False
facebook,random_forest,openai,gpt,.fairness,rephrase,,,,False
facebook,regression,tfidf,gpt,.fairness,rephrase,,,,False
facebook,regression,openai,gpt,.fairness,rephrase,,,,False
facebook,longformer,longformer,gpt,.fairness,rephrase,,,,False
facebook,gradient_boosting,tfidf,gpt,.fairness,syntax_grammar,,,,False
facebook,gradient_boosting,openai,gpt,.fairness,syntax_grammar,,,,False
facebook,svm,tfidf,gpt,.fairness,syntax_grammar,,,,False
facebook,svm,openai,gpt,.fairness,syntax_grammar,0.6025512588680854,0.4973302986743153,0.010069568168405608,False
facebook,random_forest,tfidf,gpt,.fairness,syntax_grammar,,,,False
facebook,random_forest,openai,gpt,.fairness,syntax_grammar,,,,False
facebook,regression,tfidf,gpt,.fairness,syntax_grammar,,,,False
facebook,regression,openai,gpt,.fairness,syntax_grammar,,,,False
facebook,longformer,longformer,gpt,.fairness,syntax_grammar,,,,False
gender,gradient_boosting,tfidf,gemini,gender,rephrase,0.6872442575977152,0.6216680470484616,4.087706769482818e-05,False
gender,gradient_boosting,openai,gemini,gender,rephrase,0.63642906336638,0.6118328221916371,0.005485284976755913,False
gender,svm,tfidf,gemini,gender,rephrase,0.6880124835050913,0.5227963494378989,1.0145142383855547e-10,False
gender,svm,openai,gemini,gender,rephrase,0.6528481121569193,0.641437241727129,0.1872235002979897,False
gender,random_forest,tfidf,gemini,gender,rephrase,0.6641756565632639,0.550720559977451,2.6848344662440437e-09,False
gender,random_forest,openai,gemini,gender,rephrase,0.6429475560776992,0.6491812951137416,0.3595106004549897,True
gender,regression,tfidf,gemini,gender,rephrase,0.7090442989917551,0.6033531290561187,3.675407091349063e-11,False
gender,regression,openai,gemini,gender,rephrase,0.6484273704392903,0.6162820767960637,0.000837323508549124,False
gender,longformer,longformer,gemini,gender,rephrase,,,,False
gender,gradient_boosting,tfidf,gemini,gender,syntax_grammar,0.6782155268277209,0.637424042067722,3.483169815112449e-05,False
gender,gradient_boosting,openai,gemini,gender,syntax_grammar,0.6403141354049292,0.6226802412631393,0.020859150071302422,False
gender,svm,tfidf,gemini,gender,syntax_grammar,0.7070805257032677,0.6458835530437154,1.0498254211724068e-07,False
gender,svm,openai,gemini,gender,syntax_grammar,0.6757380378793033,0.6653955519085302,0.030142497140776204,False
gender,random_forest,tfidf,gemini,gender,syntax_grammar,0.6706555248548131,0.6234075837454843,1.3871267871205443e-05,False
gender,random_forest,openai,gemini,gender,syntax_grammar,0.6407972426454068,0.6342241052403275,0.2674065199878519,False
gender,regression,tfidf,gemini,gender,syntax_grammar,0.6947188092260731,0.6533652657072723,1.5026669984184598e-05,False
gender,regression,openai,gemini,gender,syntax_grammar,0.6444124721826029,0.6240265076758834,0.0010485783734475284,False
gender,longformer,longformer,gemini,gender,syntax_grammar,,,,False
gender,gradient_boosting,tfidf,llama,gender,rephrase,0.6704984526966707,0.6692170932392769,0.9723604614174253,False
gender,gradient_boosting,openai,llama,gender,rephrase,0.651113259909098,0.5589621684197525,0.0009988284091938765,False
gender,svm,tfidf,llama,gender,rephrase,0.7317272945205874,0.5951995818008791,1.2613659385136784e-05,False
gender,svm,openai,llama,gender,rephrase,0.7016501587353088,0.6352853753098964,0.013176773531042608,False
gender,random_forest,tfidf,llama,gender,rephrase,0.7085586190617801,0.6345559501131777,0.08510970582256562,False
gender,random_forest,openai,llama,gender,rephrase,0.6711499803933588,0.6084708229058258,0.09864184256880561,False
gender,regression,tfidf,llama,gender,rephrase,0.7219926116188472,0.6267575236294548,0.005334007114156008,False
gender,regression,openai,llama,gender,rephrase,0.6773702323171169,0.5625998580463951,0.0015338796861855625,False
gender,longformer,longformer,llama,gender,rephrase,,,,False
gender,gradient_boosting,tfidf,llama,gender,syntax_grammar,0.7358667442899137,0.6884607415948485,0.1223574891930211,False
gender,gradient_boosting,openai,llama,gender,syntax_grammar,0.6924074413738354,0.6231706457896898,0.05630324428859194,False
gender,svm,tfidf,llama,gender,syntax_grammar,0.736795247495994,0.6537286799821123,0.00464020955211325,False
gender,svm,openai,llama,gender,syntax_grammar,0.6899201668993717,0.6285423601405493,0.14961396177371653,False
gender,random_forest,tfidf,llama,gender,syntax_grammar,0.7225414798616155,0.669190056998612,0.1521750727963331,False
gender,random_forest,openai,llama,gender,syntax_grammar,0.6624565155201193,0.6137034885416215,0.05428342780604334,False
gender,regression,tfidf,llama,gender,syntax_grammar,0.7571539561839826,0.6640218180078289,0.003944194455492784,False
gender,regression,openai,llama,gender,syntax_grammar,0.6846185899509419,0.6664528153309043,0.5131450563123132,False
gender,longformer,longformer,llama,gender,syntax_grammar,,,,False
gender,gradient_boosting,tfidf,gpt,gender,rephrase,0.7116531601563163,0.6267826236542745,0.007371487264964602,False
gender,gradient_boosting,openai,gpt,gender,rephrase,0.6974584958602079,0.5661438339379339,0.0007065845982718129,False
gender,svm,tfidf,gpt,gender,rephrase,0.7157989160042161,0.6089072179264488,0.0029847166124516316,False
gender,svm,openai,gpt,gender,rephrase,0.7162650637225524,0.6349170655057539,0.028797052961040268,False
gender,random_forest,tfidf,gpt,gender,rephrase,0.6622252439257269,0.628979584394673,0.38081914957312835,False
gender,random_forest,openai,gpt,gender,rephrase,0.6491004980325399,0.5780203507207017,0.07275045530382007,False
gender,regression,tfidf,gpt,gender,rephrase,0.744411018643355,0.6579925971936014,0.007159012354399684,False
gender,regression,openai,gpt,gender,rephrase,0.7201982003952888,0.6075327420320294,0.0006829797142206266,False
gender,longformer,longformer,gpt,gender,rephrase,0.7091261340824725,0.5454166543765154,0.02061090036818658,False
gender,gradient_boosting,tfidf,gpt,gender,syntax_grammar,0.6892523544882498,0.6370473680780201,4.922844580999437e-06,False
gender,gradient_boosting,openai,gpt,gender,syntax_grammar,0.6433735086868417,0.575724654045781,0.0025151908427692936,False
gender,svm,tfidf,gpt,gender,syntax_grammar,0.735419348512485,0.6382910216680555,0.0034966209705629492,False
gender,svm,openai,gpt,gender,syntax_grammar,0.6961929943397952,0.6333763514779623,0.05090270495838496,False
gender,random_forest,tfidf,gpt,gender,syntax_grammar,0.7897510595791501,0.6430721278376623,2.0970873649525554e-05,False
gender,random_forest,openai,gpt,gender,syntax_grammar,0.6314733860029313,0.6249221239001786,0.8584673665294726,False
